""c6296969-dd1b-4728-9cda-8e620e5b2e26""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""faa0dfbd-7cd1-4e2b-add5-05a4974668f7""|""Auckland - Queen Street""|""Outside JB Hi-Fi, 280 Queen St, Auckland""|""AKQ""|""<p>Auckland&nbsp;Queen Street</p>\n<p>&nbsp;</p>\n<p>Auckland is New Zealand's largest city, with nearly one third of the country's population (1.4 million people). The range of activities in&nbsp;Auckland &amp; the surrounding region&nbsp;is&nbsp;nearly&nbsp;as diverse as the number of people; from shopping in top-end stores or open-air markets, dining in world class restaurants &amp; cafes, exploring the stunning natural playground or soaking up the local culture, Auckland has something for everyone.</p>\n<p>Known as the City of Sails,&nbsp;Auckland is located on an isthmus&nbsp;that separates two harbours: Waitemata Harbour to the north and Manukau Harbour to the south. Over 3,000 kilometres of coastline, plus several nearby islands make water activities popular with both locals &amp; visitors.</p>\n<p>&nbsp;</p>\n<p>Things to see &amp; do:</p>\n<p>* Shop &amp; dine in downtown hot spots -&nbsp;Viaduct Harbour, Wynyard Quarter or Britomart Precinct</p>\n<p>* Enjoy nature walks or&nbsp;mountain biking in one of several regional parks</p>\n<p>* Visit the nearby islands - Waiheke, Rangitoto, Great Barrier</p>\n<p>* Explore rugged West Coast beaches</p>""|-36.850465|174.764724|""AKQ""|""AKQ""|""https://www.intercity.co.nz/travel-info/timetable/lookup/akq?""|1
""4597847d-f181-4ec4-9f91-d39254a77480""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|NULL|""Kelly Tarlton's (Auckland)""|""Kelly Tarlton's, 23 Tamaki Dr, Auckland""|""AKT""|""Kelly Tarlton's, 23 Tamaki Dr, Auckland""|-36.846609|174.817119|""AKT""|""AKT""|""https://www.intercity.co.nz/travel-info/timetable/lookup/akt?""|1
""f6aa10a9-042a-4a43-b34c-614f3afa6048""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""19739b4b-5ed2-4539-a4e3-c766f45b0931""|""Akaroa Wharf""|""Akaroa Main Wharf""|""AKW""|""<p>Akaroa is located approximately 75 kilometres from Christchurch City.</p>\n<p>&nbsp;</p>\n<p>Akaroa is a charming historic French village set on a beautiful, sheltered harbour and overlooked by volcanic hills.<br /><br />Many rare Hector's Dolphins may be found in the harbour, and 'swim with the dolphins' boat tours are a major tourist attraction. Other popular activities include harbour cruises, walking tours&nbsp;and&nbsp;water sports.</p>\n<p><br /><br /> Things to See and Do:</p>\n<p>* Habour Cruise</p>\n<p>* Swim with&nbsp;dolphins</p>\n<p>* Seal and penguin colony tours</p>\n<p>* Village walk</p>""|-43.809168|172.961422|""AKW""|""AKW""|""https://www.intercity.co.nz/travel-info/timetable/lookup/akw?""|1
""230f9f53-214a-42ec-ae28-dfe9dc93841a""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""fed8417b-f0a8-4072-8703-17bdfb6c0395""|""Allanton""|""Near Honey Shop, corner Grey and Peel St""|""ALN""|""<p>Allanton is located 21 kilometres from Central Dunedin<br /><br />Dunedin is built in a natural harbour surrounded by steep hills. Known as the Edinburgh of New Zealand, Dunedin has some of the best preserved Victorian &amp; Edwardian architechture in the Southern Hemisphere - including Larnach Castle.<br /><br />Dunedin is the gateway to the Otago Peninsula, home to an abundance of wildlife including albatross, penguin &amp; fur seal colonies.<br /><br /><strong>&nbsp;Things to See &amp; Do</strong></p>\n<ul>\n<li>Larnach Castle</li>\n<li>The Octogon - city centre</li>\n<li>Cadbury Chocolate Factory Tour</li>\n<li>Otago Peninsula wildlife</li>\n</ul>""|-45.917199|170.267701|""ALN""|""ALN""|""https://www.intercity.co.nz/travel-info/timetable/lookup/aln?""|1
""99ad7797-dac5-430c-87a5-0e4b32d5eb67""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""1527419f-5dae-4f59-b703-011b91399873""|""Alexandra""|""Northbound: Outside Info Centre Centennial Ave; Southbound: Opposite Info Centre, Centennial Ave""|""ALX""|""<p>Alexandra is located in Central Otago, 1 hour and 10 minutes from Queenstown.</p>\n<p>Alexandra's gold mining history dates back to the 1880's, today the town is better known for it's Pinot Noir &amp; walking trails.</p>\n<p><strong>&nbsp;Things to See and Do:</strong></p>\n<ul>\n<li>Fresh Fruit Orchards</li>\n<li>Pinot Noir Vineyards</li>\n<li>Gold Mining History at Mueseum</li>\n<li>Ice Skate on Manorburn Dam in Winter</li>\n</ul>\n<p>&nbsp;</p>""|-45.254158|169.391273|""ALX""|""ALX""|""https://www.intercity.co.nz/travel-info/timetable/lookup/alx?""|1
""121029b6-4e94-4aec-bc02-ac000656b391""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""faa0dfbd-7cd1-4e2b-add5-05a4974668f7""|""Albany (Auckland)""|""Albany Park and Ride, Platform C, corner Elliot Rose Ave and Cornerstone Dr""|""ALY""|""<p>Albany is located approximately 18 kilometres from Downtown Auckland.<br /><br />Auckland is New Zealand's largest city, with nearly one third of the country's population (1.4 million people). The range of activities in Auckland &amp; the surrounding region is nearly as diverse as the number of people; from shopping in top-end stores or open-air markets, dining in world class restaurants &amp; cafes, exploring the stunning natural playground or soaking up the local culture, Auckland has something for everyone.<br /><br />Known as the City of Sails, Auckland is located on an isthmus that separates two harbours: Waitemata Harbour to the north and Manukau Harbour to the south. Over 3,000 kilometres of coastline, plus several nearby islands make water activities popular with both locals &amp; visitors.<br /><br /><strong>Things to see &amp; do:</strong></p>\n<ul>\n<li>Shop &amp; dine in downtown hot spots - Viaduct Harbour, Wynyard Quarter or Britomart Precinct</li>\n<li>Enjoy nature walks or mountain biking in one of several regional parks</li>\n<li>Visit the nearby islands - Waiheke, Rangitoto, Great Barrier</li>\n<li>Explore rugged West Coast beaches</li>\n</ul>\n<p>&nbsp;</p>""|-36.722147|174.712266|""ALY""|""ALY""|""https://www.intercity.co.nz/travel-info/timetable/lookup/aly?""|1
""b359ff89-0c80-439d-beb3-b17565a1f919""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|NULL|""Amberley""|""Northbound: Opposite Spoon Cafe, 47 Carters Road; Southbound: STH: - Truck Stop outside Z Petrol Station""|""AMB""|""Northbound: Opposite Spoon Cafe, 47 Carters Road; Southbound: STH: - Truck Stop outside Z Petrol Station""|-43.150738|172.729754|""AMB""|""AMB""|""https://www.intercity.co.nz/travel-info/timetable/lookup/amb?""|1
""a97dd046-56d6-4c02-ac14-1ff44c04e56b""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|NULL|""Glenview Farm Hostel (Tangoio)""|""Aropaoanui Rd Junction, State Highway 2, Tangoio, Hawkes Bay""|""ARP""|""Aropaoanui Rd Junction, State Highway 2, Tangoio, Hawkes Bay""|-39.274839|176.893486|""ARP""|""ARP""|""https://www.intercity.co.nz/travel-info/timetable/lookup/arp?""|1
""2c793b33-729d-4536-9f72-817e85fc953b""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""5fa9bc69-d1e7-47e3-8134-c7adb902bf19""|""Arthurs Pass Railway Station""|""Arthurs Pass Railway Station, Main Road""|""ART""|""<p>Arthur's Pass is nestled amongst the Southern Alps in the South Island<br /><br />Climbing to more than 900 metres through Arthur's Pass National Park, is the highest and most spectacular pass across the Southern Alps.&nbsp; Arthur&rsquo;s Pass National Park itself is a landscape of two halves. On the eastern side see wide, shingle-filled riverbeds and vast swathes of beech forest. Descend the western side and venture through dense rainforest and over deeply gorged rivers.<br /><br /><strong>Things to See &amp; Do</strong></p>\n<ul>\n<li>Hike around this region</li>\n<li>Ski or Snowboard in Winter in the Temple Basin Ski Area</li>\n<li>Devils Punchbowl Waterfall</li>\n</ul>""|-42.944345|171.565193|""ART""|""ART""|""https://www.intercity.co.nz/travel-info/timetable/lookup/art?""|1
""304d8f2d-f239-4b28-98c8-e5842259020d""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""af06b658-4fb3-4fd7-976b-c9c88f4dd57a""|""Ashburton""|""Opposite 314 East Street""|""ASG""|""<p>Ashburton is a large bustling hub that serves the surrounding farming district. <br /><br />Ashburton sits between the Rakaia and Rangitata Rivers which makes fly fishing extremely popular.<br /><br /><strong>Things to see &amp; do:</strong></p>\n<ul>\n<li>6 Museums to visit including the Vintage Railway Museum</li>\n<li>Trotts Gardens</li>\n<li>Skydive</li>\n<li>Coniston Historic Property</li>\n</ul>""|-43.904085|171.748317|""ASG""|""ASG""|""https://www.intercity.co.nz/travel-info/timetable/lookup/asg?""|1
""ca859da3-93f3-430f-9d19-bcdcae7da9cd""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|NULL|""Ashhurst""|""Outside the Allied Service Station on Napier Rd""|""ASH""|""Outside the Allied Service Station on Napier Rd""|-40.298578|175.748892|""ASH""|""ASH""|""https://www.intercity.co.nz/travel-info/timetable/lookup/ash?""|1
""baaced20-305b-472d-971f-d735791aedd2""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|NULL|""Atawhai""|""Adjacent St Peters Church, State Highway 6""|""ATA""|""Adjacent St Peters Church, State Highway 6""|-41.232372|173.318768|""ATA""|""ATA""|""https://www.intercity.co.nz/travel-info/timetable/lookup/ata?""|1
""f1655156-4869-47a5-b3b5-c0e9efc9523d""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|NULL|""Athol""|""The Athol Store, State Highway 6""|""ATH""|""The Athol Store, State Highway 6""|-45.509933|168.574723|""ATH""|""ATH""|""https://www.intercity.co.nz/travel-info/timetable/lookup/ath?""|1
""f29fac00-057a-4d36-8d4e-38835ef66005""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|NULL|""Atiamuri""|""Outside Gull Service Station, State Highway 1, Upper Atiamuri""|""ATI""|""Outside Gull Service Station, State Highway 1, Upper Atiamuri""|-38.3558|176.004758|""ATI""|""ATI""|""https://www.intercity.co.nz/travel-info/timetable/lookup/ati?""|1
""0dd4a598-3adf-4487-9f21-21265582dbfd""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|NULL|""Awatuna""|""Main Rd, State Highway 6""|""AWA""|""Main Rd, State Highway 6""|-42.636224|171.068351|""AWA""|""AWA""|""https://www.intercity.co.nz/travel-info/timetable/lookup/awa?""|1
""580d4f41-1b79-46d2-8512-6113199493b6""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|NULL|""Awahuri""|""Next to Awahuri Hotel, State Highway 3""|""AWH""|""Next to Awahuri Hotel, State Highway 3""|-40.270235|175.511377|""AWH""|""AWH""|""https://www.intercity.co.nz/travel-info/timetable/lookup/awh?""|1
""da8ee77f-f0fe-45e6-ab14-db0897d11882""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|NULL|""Arrow Junction""|""Northbound: Arrow Junction Road, Southbound: Intersection of Crown Range Road and State Highway 6""|""AWJ""|""<p>Arrow Junction&nbsp;is located approximately 17 kilometres from Central Queenstown.</p>\n<p>On the shores of Lake Wakatipu &amp; surrounded by alpine ranges, Queenstown has the perfect mix of beauty, adventure &amp; relaxation.</p>\n<p>Queenstown is undoubtedly the adventure capital of New Zealand offering year-round activities such as jet boating, white water rafting, bungy jumping, canyon swinging &amp; sky diving. Winter then brings the added bonus of world-class skiing.</p>\n<p>If you prefer a more relaxed holiday, the stunning scenery can be enjoyed from the gondola or a boat cruise on the lake. The surrounding region also features in The Lord of the Rings trilogy &amp; tours can be taken of the many filming locations.</p>\n<p>&nbsp;</p>\n<p>Things to See &amp; Do:</p>\n<p>* Get the a adrenaline pumping with jet boating, white water rafting, bungy jumping, canyon swinging&nbsp;or sky diving</p>\n<p>* Cruise Lake Wakatipu on the paddlesteamer the Earnslaw</p>\n<p>* Explore some of the many walking tracks</p>\n<p>* Take a Lord of the Rings Tour</p>""|-44.977883|168.848662|""AWJ""|""AWJ""|""https://www.intercity.co.nz/travel-info/timetable/lookup/awj?""|1
""ad6fd9e5-0217-4642-b0a7-a16748feed66""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|NULL|""Awakeri""|""Outside Shell service station, State Highway""|""AWK""|""Outside Shell service station, State Highway""|-37.998429|176.891062|""AWK""|""AWK""|""https://www.intercity.co.nz/travel-info/timetable/lookup/awk?""|1
""b5df7f18-6d76-43d4-bf84-8aa1400d628a""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""1dea0f0b-4ce3-4553-8061-340356382a29""|""Balclutha""|""Northbound: Outside Balclutha i-SITE, 4 Clyde Street; Southbound: Opposite Balclutha i-SITE, Charles Street""|""BAL""|""<p>Balclutha is located in South Otago, approximately 80 kilometres from Dunedin.</p>\n<p>This tranquil town on the banks of the Clutha River is the gateway to the Catlins Coast.</p>\n<p><strong>Things to see &amp; do:</strong></p>\n<ul>\n<li>Explore many walking &amp; cycling tracks of the Catlins Coast</li>\n<li>Visit Nugget Point seal colony</li>\n<li>Fishing for salmon &amp; trout</li>\n</ul>\n<p>&nbsp;</p>""|-46.23689|169.742095|""BAL""|""BAL""|""https://www.intercity.co.nz/travel-info/timetable/lookup/bal?""|1
""f0b9b109-b12c-4c44-9563-4fd016c075be""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""4882ce13-98a0-4cee-894e-02dca40016a4""|""Bell Block""|""Outside The Warehouse, corner of Devon and Henwood Rd""|""BBK""|""<p>Outside The Warehouse, corner of Devon and Henwood Rd</p>""|-39.03687|174.142656|""BBK""|""BBK""|""https://www.intercity.co.nz/travel-info/timetable/lookup/bbk?""|1
""d2532be2-524f-43b5-b9ce-66e3f497fc82""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|NULL|""Belgrove""|""Opposite Belgrove Bar and Cafe, Junction State Highway 6 and Pretty Bridge Valley Rd""|""BEL""|""Opposite Belgrove Bar and Cafe, Junction State Highway 6 and Pretty Bridge Valley Rd""|-41.449361|172.959448|""BEL""|""BEL""|""https://www.intercity.co.nz/travel-info/timetable/lookup/bel?""|1
""0f529909-f81c-4989-b1f9-a8503aa54f82""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|NULL|""Balfour""|""General Store, 70 Queen Street""|""BFR""|""General Store, 70 Queen Street""|-45.8378|168.589025|""BFR""|""BFR""|""https://www.intercity.co.nz/travel-info/timetable/lookup/bfr?""|1
