""670b8e82-d3b4-48ad-b58f-d68df5c59a6e""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Accommodation Pass""|0|""|""|0|0|0
""6f5850b9-ca5c-4bac-a13d-9aeec5efbf94""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Bus Pass""|0|""buspass""|""<div class=""""commentsBox"""">\n<p><strong>Reservations need to be made by emailing us at&nbsp;<a id=""""LPlnk357625"""" href=""""mailto:info@newzealandtravelteam.com"""" target=""""_blank"""" rel=""""noopener noreferrer"""" data-auth=""""NotApplicable"""" data-safelink=""""true"""" data-linkindex=""""0"""">info@newzealandtravelteam.com</a>.&nbsp;</strong></p>\n<p><strong>Reservations must be made 72hrs prior to travel and are subject to availability, if you turn up without a seat reservation you may be denied boarding.</strong></p>\n<p>&nbsp;</p>\n<p>All bookings, amendments, or cancellations must be made at least 72 hours before departure time for bus/coach/train/ferry travel.</p>\n<p>Cancellation of any travel sector/s must be made 72 hours before departure time and the&nbsp;unused&nbsp;time&nbsp;will be credited back to your&nbsp;Pass.</p>\n<p>Your&nbsp;Pass&nbsp;is non-refundable once travel sectors have been booked and confirmed.&nbsp;</p>\n<p>Your&nbsp;Pass&nbsp;does not include any bus/coach travel on local suburban bus services in New Zealand's major centers or any airport-to-city bus services.</p>\n<p>Your&nbsp;Pass&nbsp;is refundable less $100 per person if no sector/itinerary has been booked and confirmed.</p>\n<p>&nbsp;</p>\n<p><strong>New Zealand Rail&nbsp;</strong><strong>Pass</strong><strong>es/ Bus&nbsp;</strong><strong>Pass</strong><strong>es /&nbsp;</strong><strong>RailBus</strong><strong>&nbsp;</strong><strong>Pass</strong><strong>es are valid for 1 or 2 months from the date of the&nbsp;first travel date depending on&nbsp;the&nbsp;</strong><strong>pass</strong><strong>&nbsp;purchased.</strong></p>\n<p>&nbsp;</p>\n<p><strong>Check-In:&nbsp;</strong>Please check in at least 20 Minutes prior to the departure time. Upon check-in, you will receive your boarding&nbsp;pass&nbsp;with your seat and carriage numbers on it.&nbsp;</p>\n<p>&nbsp;</p>\n<p><strong>Carry On items:</strong>&nbsp;For safety reasons, each&nbsp;passenger is allowed 1 carry-on luggage or item not exceeding 5kgs (11 pounds) into the carriages.&nbsp;Passengers are fully responsible for their carry-on item/s. The operator of the train service is not responsible for any loss or damage to any personal carry-on item/s.&nbsp;</p>\n<p>&nbsp;</p>\n<p><strong>Checked Luggage:</strong>&nbsp;Free checked luggage allowance is 1 item per person, with a maximum weight of 32kgs. Bags weighing over 23 kg will require two crew members to lift onto the train, you may be asked for assistance.&nbsp; Wheeled cabin bags and backpacks are classed as check-in luggage.&nbsp; Two additional items of baggage can be purchased for $20 including GST per piece.&nbsp;</p>\n<p>&nbsp;</p>\n<p><strong>Seat Allocations:&nbsp;&nbsp;</strong>At check-in on your day of travel you will receive a boarding&nbsp;pass&nbsp;with your carriage and seat allocation. All carriages include airline-styled paired seating and seating around tables. Families and group bookings are allocated table seating wherever possible. Online seat selection is not currently available, but if you have a specific seating request or wish to seat separate bookings together, please email us with your booking reference(s) and we will do our best to accommodate your requests.&nbsp;</p>\n</div>""|0|0|0
""63086026-5ead-4b9c-b13d-fcb170fa11a4""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Train Pass""|0|""trainpass""|""<p><strong>Reservations need to be made by emailing us at&nbsp;<a id=""""LPlnk357625"""" href=""""mailto:info@newzealandtravelteam.com"""" target=""""_blank"""" rel=""""noopener noreferrer"""" data-auth=""""NotApplicable"""" data-safelink=""""true"""" data-linkindex=""""0"""">info@newzealandtravelteam.com</a>.&nbsp;</strong></p>\n<p><strong>Reservations must be made 72hrs prior to travel and are subject to availability, if you turn up without a seat reservation you may be denied boarding.</strong></p>\n<p>&nbsp;</p>\n<p>All bookings, amendments, or cancellations must be made at least 72 hours before departure time for bus/coach/train/ferry travel.</p>\n<p>Cancellation of any travel sector/s must be made 72 hours before departure time and the&nbsp;unused&nbsp;time&nbsp;will be credited back to your&nbsp;Pass.</p>\n<p>Your&nbsp;Pass&nbsp;is non-refundable once travel sectors have been booked and confirmed.&nbsp;</p>\n<p>Your&nbsp;Pass&nbsp;does not include any bus/coach travel on local suburban bus services in New Zealand's major centers or any airport-to-city bus services.</p>\n<p>Your&nbsp;Pass&nbsp;is refundable less $100 per person if no sector/itinerary has been booked and confirmed.</p>\n<p>&nbsp;</p>\n<p><strong>New Zealand Rail&nbsp;</strong><strong>Pass</strong><strong>es/ Bus&nbsp;</strong><strong>Pass</strong><strong>es /&nbsp;</strong><strong>RailBus</strong><strong>&nbsp;</strong><strong>Pass</strong><strong>es are valid for 1 or 2 months from the date of the&nbsp;first travel date depending on&nbsp;the&nbsp;</strong><strong>pass</strong><strong>&nbsp;purchased.</strong></p>\n<p>&nbsp;</p>\n<p><strong>Check-In:&nbsp;</strong>Please check in at least 20 Minutes prior to the departure time. Upon check-in, you will receive your boarding&nbsp;pass&nbsp;with your seat and carriage numbers on it.&nbsp;</p>\n<p>&nbsp;</p>\n<p><strong>Carry On items:</strong>&nbsp;For safety reasons, each&nbsp;passenger is allowed 1 carry-on luggage or item not exceeding 5kgs (11 pounds) into the carriages.&nbsp;Passengers are fully responsible for their carry-on item/s. The operator of the train service is not responsible for any loss or damage to any personal carry-on item/s.&nbsp;</p>\n<p>&nbsp;</p>\n<p><strong>Checked Luggage:</strong>&nbsp;Free checked luggage allowance is 1 item per person, with a maximum weight of 32kgs. Bags weighing over 23 kg will require two crew members to lift onto the train, you may be asked for assistance.&nbsp; Wheeled cabin bags and backpacks are classed as check-in luggage.&nbsp; Two additional items of baggage can be purchased for $20 including GST per piece.&nbsp;</p>\n<p>&nbsp;</p>\n<p><strong>Seat Allocations:&nbsp;&nbsp;</strong>At check-in on your day of travel you will receive a boarding&nbsp;pass&nbsp;with your carriage and seat allocation. All carriages include airline-styled paired seating and seating around tables. Families and group bookings are allocated table seating wherever possible. Online seat selection is not currently available, but if you have a specific seating request or wish to seat separate bookings together, please email us with your booking reference(s) and we will do our best to accommodate your requests.&nbsp;</p>""|0|0|0
""3b539462-74f0-48ed-949d-d8aa945192e7""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Sub-pass""|0|""subpass""|""|0|0|0
""e8458efb-6ac8-442e-b602-faadb3dd7773""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Shuttle""|0|""shuttle""|""|0|0|0
""911260b6-e819-4f5d-8e23-12f0aa640295""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Limo""|0|""|""|0|0|0
""742a5e0d-eb9d-4070-b966-38a7c39328f3""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Taxi""|0|""|""|0|0|0
""0af4dd20-999a-4f35-8fb4-902c3acea6f8""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Package""|0|""|""|0|0|0
""1b464478-57db-46b1-9d5a-5597ebce3bf9""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Cruise""|0|""cruise""|""|0|0|0
""3899652a-5162-4842-bdcf-85405b3bffc1""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Train Ferry""|0|""|""|0|0|0
""be2498fb-2d17-400c-966d-3b978e51eaf7""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3024-12-31 23:59:59.999999 +00:00""|""Day Excursion""|0|""|""|0|0|0
